1.82624	-2.01523
-10.6737	0.872593
-0.359123	-2.49124
-6.09745	0.324675
0.623654	0.692086
0.800642	-2.20688
0.860006	0.0118906
-0.490641	0.847241
-0.325062	-18.1757
-20.78	-22.4285
-22.0211	-8.68449
-2.18258	-14.0729
-18.4111	8.48911
9.6687	3.72819
6.15398	-7.27125
-6.24422	-3.94526
-2.86826	-10.8994
-11.4526	-14.949
-14.0997	2.08823
-1.36507	-6.60252
-7.19177	0.993527
2.76285	-9.76957
-10.4322	-2.5484
-4.98535	-2.06728
1.43632	-3.25822
-2.69701	2.63425
1.06356	0.57149
1.2771	-1.58897
-1.16237	-21.8619
-17.4187	-17.7247
-21.715	-19.0127
-22.325	-10.7931
-14.6	-8.74999
-7.80325	-16.6643
-9.05205	9.79073
5.38032	-16.0702
-18.781	3.32502
-13.5976	-5.42759
1.6037	0.422119
-5.80611	-6.12404
9.50844	-3.78643
-2.90753	-6.9419
-4.5506	4.87309
3.26979	-2.49893
-0.375939	1.6737
2.69165	-0.718601
0.89717	2.14323
1.29445	-1.04352
-1.32425	-29.3321
-28.1618	-29.3307
-31.1435	-5.23009
-2.74502	-11.9355
-9.30106	-4.08003
-3.95158	-4.63671
-2.67854	8.56339
12.4916	-21.3577
-14.0927	-7.18912
-11.649	7.07359
12.6937	-3.99057
-5.4557	5.30226
11.8189	-2.19252
0.380065	-5.00311
-13.6349	-3.4103
-3.86897	-7.35334
-9.50862	-6.30672
-4.60084	0.602754
-0.614836	-0.358955
1.85266	0.709296
0.22233	-12.9467
-12.0856	-11.6188
-13.8674	-6.21588
-11.4848	-19.5806
-31.2405	-11.1014
-9.30544	-11.5711
-7.58854	2.33162
-7.13939	-7.86508
-10.0492	-1.67694
-4.32187	0.419331
-2.94974	-8.40839
-1.69593	15.1205
5.96931	-6.76299
-7.35057	-4.8959
-4.17423	-4.42152
-2.91247	-1.80917
-0.381086	3.36842
-1.39487	-3.37357
-4.48692	0.261344
2.83611	-1.65188
0.280722	-23.1123
-16.799	-8.84166
-24.1459	-9.82575
-12.7838	-17.1418
-18.1403	-17.3737
-15.6054	4.10951
3.05543	13.4878
10.2114	-13.8815
-17.4782	-12.9743
-4.88296	2.41462
2.4193	-1.60191
-0.0468226	7.29058
1.19149	3.63089
-13.151	1.11769
1.42706	-4.38885
-6.35984	-3.05833
-2.0622	-2.65405
-0.641027	-2.50987
-3.3012	-0.341855
3.53605	-3.6739
-1.73968	-33.8541
-36.7319	-3.72707
8.38259	-9.34389
-5.50038	4.71352
-2.3672	6.02334
0.00609553	5.33658
4.80496	-1.87165
-7.04792	-22.1464
-18.6842	7.45381
3.82098	-20.9429
-19.0367	0.370723
-2.84355	0.970595
2.83521	-9.01496
-17.9105	5.0057
0.150797	-6.76714
-16.2766	-3.89149
-4.11557	-3.03484
-1.69057	0.459236
0.929489	1.49211
1.67413	1.17535
-1.29799	-23.7128
-22.5627	-5.79258
-13.326	-5.36308
-6.0018	-18.8268
-19.283	-6.90845
-4.8636	-2.66997
-13.1922	-4.70762
1.09846	-17.7132
-10.879	-0.720172
-11.3023	-3.3661
-3.05128	-0.738555
-1.33373	-3.79165
6.61205	2.41839
0.175625	1.27989
-3.16902	-7.24828
-3.24118	-9.50987
-5.50818	-3.65289
-1.9164	-7.22391
-7.32988	0.129115
-0.509393	-0.545982
-1.82716	-7.68849
-12.2368	-5.74107
-7.72769	-1.42599
2.15051	-11.5105
-16.9664	-10.3664
-8.19029	-0.749869
0.564916	5.68297
-5.9329	-11.6676
-12.8619	-7.63165
-16.1755	-6.40666
-10.8598	3.27685
-6.13862	-0.211972
6.17276	-4.37254
-2.25075	-8.41918
-3.49391	-12.1528
-10.1041	-1.08944
1.68643	-3.83044
1.17922	1.36415
1.4977	-2.19122
3.92702	-2.13093
0.413965	-26.6497
-23.2929	-20.6272
-8.05439	11.4698
0.426731	-12.2548
-10.7854	2.14646
-0.00167513	-7.61195
-9.02573	-12.0495
-10.5871	-17.7594
-16.9855	0.595204
-1.71159	-2.72046
-2.7512	-1.01783
-5.31339	-2.86087
-4.74234	0.40437
-1.07298	-10.2401
-4.63247	-4.29982
-5.39015	2.05133
-0.952761	2.78385
0.153302	4.04378
0.658416	3.37738
3.73174	3.37635
0.312725	-18.0692
-18.4118	-7.92306
-5.171	-0.615655
5.89299	-5.00928
-3.45379	-0.400233
-3.69284	0.591014
0.582043	-4.01065
-6.52352	7.75803
-3.40304	-5.23992
-3.05554	-1.08396
-3.35726	2.68562
14.3178	7.1459
3.05721	-1.73296
-8.85381	8.13302
1.15289	-10.3285
-12.7624	-3.64219
-2.77035	0.623012
-0.221152	-0.940912
-1.33117	0.302179
-0.391215	-0.992122
-0.487194	-24.5675
-31.5218	-4.6463
-3.23185	-4.03527
-1.36402	-8.03662
-3.06773	-2.21731
-3.47892	-0.332565
-0.0870493	-1.62144
6.22404	-3.91474
-8.79796	2.31978
5.12781	-4.92211
-2.35594	-9.21117
-8.59853	8.86334
-6.04685	-9.26037
-9.78298	-6.8621
-3.50837	0.0264506
-0.443836	2.15574
2.84323	2.36858
-0.556801	5.62026
-4.86254	1.58997
-0.195335	1.75415
1.53384	-34.3771
-35.685	-7.12862
-5.46603	-1.99254
-18.9182	-24.1931
-31.8859	-12.1356
-13.0602	-6.53184
-3.67785	-7.05793
-7.76997	-16.8446
-22.6819	0.54019
1.79905	1.1044
6.36705	-10.6203
-8.75382	7.93438
8.63511	-0.120609
-1.24745	-0.422121
-1.3262	-3.34898
-8.21068	-3.82356
-0.859168	-1.6753
-1.4471	-2.76041
-3.24491	-0.188406
-0.587717	0.799067
0.265974	-11.5678
-16.4256	-12.3408
-12.8955	-5.8645
-10.8119	-6.29904
-4.18429	-9.88326
3.3672	-13.8005
-19.4302	1.19368
4.68401	-3.01139
-4.9651	-7.62662
-11.0677	2.32798
-3.26701	-10.5765
-5.26982	3.85755
-2.6948	-9.49044
3.11804	-1.24011
-12.4089	-6.27451
-9.21036	-2.69267
-3.44804	-4.93712
-3.07193	5.30611
-0.175677	-0.566431
2.31128	0.39068
0.0936686	-29.4701
-23.9256	-0.927935
-1.72609	-6.50495
-13.0514	-33.4643
-33.9305	-3.6144
-0.859462	-5.2331
-0.636837	-7.00033
-4.24122	-1.12916
-11.7628	-3.92168
-12.0955	-2.72321
-12.1405	-3.56451
-4.52394	0.274808
1.85951	-2.52333
-0.39889	-5.40184
-6.18663	-2.82611
1.75766	-6.1614
-6.93778	-1.12978
-1.47209	0.383001
-3.62913	-0.757706
1.71847	-2.41791
-0.711602	-22.5249
-17.3853	-13.6114
-26.9223	-6.67663
-5.91215	-17.2242
-18.584	3.28728
4.32568	-2.75532
-4.55676	-11.0006
-6.6679	-6.49633
-4.48525	-7.36528
-4.1563	-3.05708
-4.8897	1.07145
2.85769	-2.95439
-1.76824	3.28987
5.00229	-5.01878
-6.68814	1.04374
8.17942	-4.48949
-6.96076	0.025939
1.74185	-4.28447
-5.31107	3.13725
0.237826	-0.45457
-0.840455	-13.1244
-14.1468	-6.832
-2.88476	-8.29912
-3.08919	-7.98205
1.13017	-4.00666
0.226082	9.0335
8.70958	-8.67075
-1.4708	0.728991
2.32502	5.8157
0.965375	-1.8245
2.01972	-6.90319
7.1366	0.71439
9.15952	3.94156
1.62495	-5.13718
-7.37676	0.535543
-2.13066	-0.8423
-0.560011	-0.230199
-0.0779533	-2.28769
-0.781575	1.89519
2.01919	-0.582423
-1.32757	-19.3261
-14.3078	-24.3909
-30.7599	4.33266
2.25804	-12.1605
-10.1139	-19.0516
-15.7384	-17.7125
-19.8625	-19.8128
-17.6198	-32.5012
-25.1255	-8.26458
-25.1266	-4.42373
-8.70916	10.9221
15.9193	12.3271
0.618998	2.3839
10.5599	8.6059
-0.178822	-0.184659
-1.32448	3.29732
6.79676	1.39557
-4.04685	-2.57356
2.60014	0.573049
-0.49794	-11.4407
-3.80401	3.03388
-0.724196	-2.75728
5.85452	-1.91667
-0.884459	5.80483
1.57142	-2.96524
-0.388613	1.62698
2.51451	7.11773
11.9288	2.6398
-10.803	1.96741
-14.046	0.598485
-4.25845	-8.48348
-8.08379	-5.82594
-5.05602	0.340441
0.876129	-3.06447
1.79897	1.71162
1.05622	-0.720643
-1.31233	-15.8564
-16.1836	1.02572
4.42598	-10.633
-8.86094	-22.7967
-25.529	-9.95149
-1.40572	-11.6575
-13.1212	-0.654772
-3.49578	0.61768
-0.567976	-7.74206
-10.4106	-4.65942
1.80629	-6.63106
-0.580505	-12.0346
9.59697	0.17402
1.83284	-2.96729
1.31135	-12.2691
-8.08859	0.562225
-5.07904	1.2336
2.01517	-0.840979
-1.19614	1.50174
1.84982	0.318118
-0.240502	-19.1774
-16.9846	-13.8256
-16.5869	-7.32683
-3.90995	-29.0282
-29.3692	-8.72906
-3.28893	-23.7095
-27.749	-0.605092
-0.438338	-5.77214
-5.94595	-11.4903
-8.86269	5.14833
3.69519	-16.4472
-7.75443	13.269
11.574	0.687943
2.14096	-5.2955
0.189216	-2.68091
-3.59988	5.71769
-0.467675	3.56169
1.00881	-0.567708
-4.84041	-2.02009
-1.12247	-0.702258
0.516189	-26.8436
-20.379	-17.4066
-24.3091	-7.97861
-6.25893	-20.4574
-15.4478	3.65404
7.87615	-3.22665
-1.36263	-6.0845
-5.68429	-5.3067
-16.0788	-2.31173
-1.11172	-3.99574
-7.58038	-11.4216
-2.14022	5.37929
-0.903745	-2.4719
-7.0837	3.56644
5.0546	2.00401
-5.41763	2.46342
-1.68548	-1.75818
-3.56875	0.268257
3.28197	3.76316
2.98329	1.05929
1.41379	-22.2064
-13.2503	0.839012
-4.74463	-0.0035737
-0.305123	-17.9266
-26.5056	-4.3094
-3.29529	-7.4591
1.28979	-7.00149
-6.50632	-6.38457
-12.2058	-10.7141
-11.5746	4.50003
12.3362	-10.1892
-6.99557	-2.51644
3.76622	-8.64847
-1.79334	-6.48174
-4.35056	-9.44022
-12.7108	-4.21645
-5.09344	-1.70303
-2.04016	0.269847
-0.0774273	1.06593
1.54689	-0.388554
-0.490238	-12.5882
-9.24541	-20.4174
-18.5031	-15.0821
-14.0493	-18.1265
-15.659	-2.0255
-4.90493	-22.6414
-21.1089	4.57048
-2.42393	-9.57178
-11.3404	-8.805
8.03223	-1.1064
5.4919	-1.21108
-2.52555	-1.86293
3.8667	0.74584
5.77409	0.997324
0.125901	-6.48307
-4.53817	-0.0265309
-3.97265	-4.86749
-0.50686	-1.36487
-0.575586	0.297174
0.844627	-1.47328
0.684311	-25.3821
-16.3575	-2.6607
-5.93564	-16.0732
-7.86469	-34.3329
-29.4164	15.6998
10.826	2.06166
-3.62482	-6.25317
-6.73708	8.83282
-3.42673	-26.0351
-2.73819	-4.38388
4.85969	13.2761
-1.02011	4.90393
-1.30026	7.62442
-1.76655	1.70097
3.49827	-12.6104
-9.68493	-7.63053
-2.37338	-1.7927
0.722336	-3.09423
0.464061	0.750065
0.922995	-0.894081
-0.703912	-21.7681
-18.2184	-29.9727
-29.2655	-8.41118
-16.9509	-14.1936
-19.8083	-9.42761
-3.3933	2.15943
11.17	12.5492
-1.03868	-0.990154
-3.46904	0.369539
-3.9591	-2.04298
-5.8585	13.5241
1.02497	8.09608
4.22856	1.42303
-0.445846	4.88704
-4.80158	4.68891
3.4765	2.72661
2.93692	-1.22696
-3.01721	-0.605483
-1.80721	0.926158
1.28726	0.732138
0.978356	-18.9135
-11.7847	-22.9
-24.9845	-9.9566
-11.7262	-15.2495
-9.23484	-7.8354
-10.6149	-19.9304
-11.8283	7.26987
11.0079	1.95879
5.53165	-15.7202
-7.52311	-11.4101
-12.3347	5.22835
3.8885	4.06825
-1.87104	-0.683113
0.0967709	-1.13659
0.596785	1.31672
1.47599	-5.8668
-4.91386	-2.37247
0.542628	-4.52418
-3.15415	-0.658353
-2.12408	-1.37735
-0.791918	-17.104
-16.1175	-27.5014
-24.3024	-0.887684
-8.59828	-18.3681
-9.33591	-8.61907
-8.12547	-3.97855
0.517802	-14.031
-11.5275	-12.7559
-3.16981	4.39886
5.59745	-5.94545
-0.307541	-10.541
3.08222	0.171612
-5.4274	2.83148
0.371318	3.74892
-1.96061	-4.53349
-7.04292	3.43517
0.533574	0.596664
0.600976	-0.318367
0.320522	-0.0563107
0.373322	2.14402
0.198632	-38.0395
-35.9881	-14.7726
-12.9683	-16.8846
-14.4705	-2.97412
-4.20395	-9.78989
-7.89649	7.1014
5.28487	-7.30157
-0.520485	-0.989616
1.52554	5.00281
5.77656	-3.03771
0.393252	-0.393584
6.15729	-6.89494
-7.29761	8.91821
-0.747388	-5.40153
-0.947835	-0.438337
4.03537	3.32442
-0.172797	2.13728
-3.17801	-7.68706
-7.301	-3.28508
-0.620277	-5.76482
-10.0495	3.44649
-1.94768	-1.81547
-4.72209	3.66084
6.44054	3.41823
1.04846	5.77534
-0.889097	-4.13966
-4.69397	5.70143
0.596154	3.30457
7.20729	-0.782318
-0.0420209	-4.36099
-0.998963	-3.08882
-5.97604	-4.87386
0.44228	1.94503
1.16549	0.830615
-0.267861	-15.725
-15.1401	-19.2762
-15.9018	-13.7493
-16.8233	-8.25564
-11.1752	-4.22366
-5.52157	8.18743
6.96332	0.451801
-1.43277	-9.61546
-16.6753	-17.0296
-9.8463	-13.2686
-12.6933	-12.6975
-8.1979	-2.54799
0.689811	-4.21392
-13.3457	0.634731
1.19126	-1.41704
-6.17968	1.6363
0.717023	-2.35708
-3.48047	2.31907
0.160878	-0.796809
-1.02401	-0.112555
0.255063	-16.7959
-13.3927	-27.9476
-25.1119	-3.58451
-5.15861	-23.2352
-21.173	-5.8696
-7.0418	-13.0734
-20.2467	3.10433
-4.19294	-12.8973
-13.9246	0.724194
-8.41323	-3.59756
-3.30719	-0.372048
-5.92331	-2.94524
-6.38236	0.582156
-8.29494	-1.8788
0.309922	-7.00051
-6.67	1.45922
2.85821	-0.134229
-1.4171	-0.702172
0.0544975	0.656479
0.111208	-0.559413
0.375242	-12.4
-13.2648	-10.8028
-6.34332	-5.60129
-9.19142	0.717773
-5.01504	-7.87179
-6.14796	8.15075
3.93119	-2.34783
-11.5921	-0.370501
-1.96428	0.559043
-7.98794	1.61304
-10.2509	-5.42762
-3.41988	-4.52474
-0.866709	-6.72002
1.27184	-3.88718
5.83482	-0.156169
-1.40687	-1.48767
-6.08992	0.592925
-1.95567	-2.9943
-1.87412	0.612799
0.371295	-0.289555
-1.24537	-19.0621
-16.9542	-13.0801
-9.42493	-5.80601
-13.9258	-18.9362
-20.8967	-6.05635
-6.12105	4.39815
-2.63746	-8.37942
-8.50263	-15.2121
-9.34058	-4.35189
-1.60449	-19.0083
-14.8154	-9.46804
-11.8357	2.08667
-2.52938	-7.69797
-4.43089	-5.78366
-8.43679	1.05224
-8.39675	-1.40993
-3.6436	3.37831
1.86605	-3.11484
-2.88134	0.480737
0.801525	-0.744532
-0.356551	-13.5234
-12.7107	-35.0213
-32.2429	-10.0689
-9.57133	-8.39553
-5.36963	-0.220399
3.90059	-12.1277
-6.67798	-9.35144
-1.40071	-1.4002
-1.75554	-4.66249
-4.28133	-6.49388
-6.5735	-3.17236
1.40527	-2.14322
1.66635	-0.797298
-0.757562	-3.02918
-6.50492	0.263682
0.341546	-4.02547
-5.38894	-6.12213
-3.97881	-2.40128
-2.4692	-1.18704
-0.028739	0.130165
-1.41126	-7.64352
-12.7449	-11.4546
-15.2463	-5.46962
-6.4236	-19.7036
-22.0526	11.4136
8.86242	-10.4674
-8.32236	-13.2082
-14.8718	-9.40907
-12.8554	6.73295
-0.601418	-1.38425
-2.58944	-6.78174
-0.850612	-8.92531
-6.28528	5.25497
-5.22008	-3.30699
-6.43281	-5.99876
-11.7698	-5.81638
-6.63475	1.81855
1.82824	2.91648
3.04398	-0.378881
2.06541	-0.28657
-0.14778	-26.1808
-28.8209	-15.3408
-15.6828	3.2646
4.99067	-10.9908
-8.16228	-7.18247
-4.14397	-2.13648
-7.8083	-4.57055
5.45742	7.33773
1.99826	6.76216
10.5143	-2.47117
-7.33538	5.19072
2.64688	5.14854
-5.35486	3.5767
2.37603	7.78642
5.88807	2.49326
-2.02519	-1.19678
5.83212	2.64542
7.76229	-1.32709
-0.0575417	1.04443
3.25026	-2.28391
4.21853	-1.79214
3.56128	0.809014
0.216783	-0.143932
-2.12533	-1.74209
1.73695	-0.881695
-0.254093	-2.08399
-1.58191	-10.5403
-9.80157	-21.3921
-20.4383	-13.8705
-13.9055	-12.0822
-10.8415	-0.0123861
1.63453	-13.0503
-9.47953	13.3866
8.99634	-13.4571
-15.9332	-8.99843
-11.7042	6.31066
3.10265	-3.79189
-10.6951	-2.53385
-0.441677	-7.89089
-11.9815	-5.15245
-6.47269	-11.9258
-9.79963	-4.03473
-1.94409	-1.71666
0.504785	1.81234
-1.32658	2.98435
4.17401	-1.684
-0.988247	-25.3217
-23.9346	-22.312
-24.3798	-0.635935
-4.8541	-11.7565
-13.1441	-5.10431
-6.47041	-11.4306
-12.5954	-9.26606
-5.7753	-17.4239
-15.6754	-17.7444
-18.1156	2.6523
0.938387	0.388181
-4.91556	-2.01091
-9.76746	-6.28604
-1.14507	-1.12465
-2.41015	-7.89978
1.86304	-2.45396
2.57521	1.51511
0.184322	-1.61397
1.47788	1.15088
-0.0754763	-1.50472
-0.714108	-17.3415
-19.8534	-21.3352
-15.7645	-11.8183
-7.64559	-21.3945
-13.2978	0.480473
-0.427088	1.58335
0.679885	-2.40902
-5.18177	-12.2701
-14.1492	10.6076
4.60323	-3.96809
-1.6872	-10.9453
-3.47869	3.42111
-2.25861	-10.9861
-11.3169	0.0669833
-3.44315	-6.55964
-0.305532	-1.79284
-8.86166	-1.79029
3.43509	0.982333
3.40955	2.93171
3.99985	-2.09974
-0.37666	-29.1339
-29.5284	-15.324
-15.7263	-11.397
-10.5761	-11.6218
-14.788	5.00693
6.69045	-23.7216
-13.5361	-6.08648
-0.404389	4.07409
3.73414	-15.7675
-16.9715	-4.32373
-8.59563	-5.24253
-0.719379	3.49716
5.48686	-12.1232
-10.5732	8.95093
8.9988	-3.78666
-2.44676	-1.05291
-4.30752	0.310434
-2.04274	-1.25497
-2.3974	0.346436
-0.0989533	-0.448226
-0.937209	-13.8782
-10.0812	-14.5086
-12.5837	-5.17959
-3.41565	-11.4043
-1.2659	3.42325
-4.44576	6.15335
14.7914	2.10719
3.42521	0.451658
12.9318	5.34186
2.79617	11.5491
0.378494	9.15644
9.40637	8.53573
13.3296	-1.46922
-7.44182	4.61248
1.50012	-5.51257
-5.90954	-4.77703
-7.53808	-1.59134
-2.17186	-4.91388
-5.77151	0.900761
-0.683195	-0.821344
-0.161312	-19.0543
-19.0594	-9.30694
-15.6266	-13.7353
-12.5155	-12.5627
-17.9292	-7.80271
-3.58488	-0.208258
1.48016	-2.22807
-2.4903	-3.08034
-0.21286	7.76584
-2.82205	-5.82029
1.75257	9.56905
2.60982	-0.208881
1.55923	1.31837
-1.73911	-1.93026
-1.39068	-1.36699
4.20598	3.57519
-0.10868	-1.17277
-2.42661	-2.90037
-1.03014	0.0575574
1.82778	-0.503183
-1.24909	-17.8127
-16.5862	-30.1322
-29.6736	3.5385
1.10092	-17.6966
-18.5467	-2.18647
-14.2919	4.6166
2.93068	-8.22506
-9.33603	-12.0482
-4.79388	-4.01097
-8.21428	-11.1787
-13.2042	-0.699632
1.33855	-0.346889
-7.34864	8.93049
3.57921	4.44377
0.45161	0.830782
-0.693409	-5.82219
3.77245	-2.31789
-6.64637	1.63598
2.85311	-0.469903
1.34599	-0.448332
0.109136	-25.9929
-26.7777	-15.6954
-11.2409	6.15118
4.08758	-9.88426
-13.0037	-3.19445
1.66763	6.19683
0.114154	3.05705
0.585077	-0.535941
4.19153	-1.53299
-2.42546	-1.92462
1.39136	-2.10897
-0.672879	-5.4788
-8.80211	-3.28973
-2.86778	3.13416
3.54358	-10.49
-6.34521	0.971278
1.39804	-0.598731
-0.535517	-4.99911
3.09396	0.402899
-3.23981	-1.12772
0.281199	-27.3756
-26.2586	-9.87389
-9.84671	9.19621
11.415	-0.455165
-4.97726	0.312566
-3.30192	-14.4813
-9.63642	-4.76532
-5.84233	-3.77298
3.06971	-2.04453
5.66892	-0.620518
1.07441	-3.10303
-4.33825	-3.56109
1.39994	9.75989
12.7166	7.25729
7.15465	14.4961
8.55906	6.52093
5.66575	2.67506
2.81786	-5.86809
-5.32948	-0.643284
-2.45713	-1.99042
-1.91208	-0.5431
-0.0791367	0.735787
0.885645	-15.5524
-15.9222	-11.092
-9.38038	1.81935
5.41795	-10.2996
-15.8852	8.17232
1.64159	15.064
-2.32949	3.40798
-11.1828	-12.9789
-4.94843	-17.6668
-18.4443	-3.48427
-7.28017	-6.93723
-4.78027	-4.28379
-0.828408	-14.2368
-15.785	-1.27372
-5.19532	-6.54639
-5.77937	-0.934168
2.17965	-2.424
1.20829	-0.319405
-1.34064	0.706361
3.96811	0.445813
0.464971	-16.361
-18.5247	-17.9048
-18.0144	-12.9561
-12.8444	-29.559
-26.4949	-12.7168
-13.1393	1.14514
-5.09899	-10.1202
-7.46597	-12.7075
-7.24284	-13.3709
-9.85402	-16.5652
-10.7419	2.27184
-9.92695	2.84442
4.40875	1.84071
-5.12338	0.542638
-5.08582	7.67391
-5.94035	0.229263
-3.55964	-0.085498
4.28413	2.19016
0.83679	0.288963
2.12012	0.277312
1.29229	-9.61597
-9.08351	-13.6176
-12.3358	-8.77709
-9.4622	-21.7978
-21.5714	-8.14829
-7.724	-13.6408
-15.0565	-3.73
-1.20318	-9.62167
-0.639608	-8.79111
-0.127752	-5.01249
-5.49343	-2.32222
2.02772	-13.4416
-1.46885	-6.06704
-0.419586	3.11558
-5.32835	-4.75107
-12.6228	-2.01662
2.38411	-6.14595
-1.56468	4.87915
0.966412	-0.402263
-2.64114	-0.223021
0.232029	-17.0191
-16.0509	-0.981907
-0.11388	-13.4117
-16.3812	-34.5804
-33.9002	2.34284
2.20679	-17.0786
-16.3463	-0.514321
2.091	-0.477726
-3.80595	-14.3306
-15.2157	-9.14167
-9.89513	-2.06045
0.698492	2.40955
5.27035	-5.89412
-6.65854	6.09362
6.35837	-5.29654
-3.08083	-0.462767
-1.18047	-1.06016
-4.43895	1.53521
0.185555	0.271333
2.37114	-0.039109
0.76098	-15.6648
-15.4072	-14.4056
-13.8297	-1.90455
-1.11925	-33.7567
-35.4086	-6.64791
-8.19815	-16.2207
-12.7111	-0.704886
1.51981	-15.1704
-15.054	0.18822
7.8839	-3.31714
-4.41098	4.32125
1.53538	10.8515
12.256	-8.91472
-10.1465	-1.75855
-4.31728	-8.93748
-4.88412	-8.0447
-3.94103	-3.27741
0.279075	-0.0366636
1.08947	0.957717
1.53994	-1.03466
-0.304085	-17.0569
-16.1882	-8.39246
-10.0799	-4.85061
-5.46817	-32.4292
-33.9179	3.85994
6.80681	7.21749
3.44481	-5.46568
-4.35004	-11.7525
-13.4654	-0.663624
2.94047	-9.70686
-7.81703	-15.0093
-13.8572	4.89272
0.302954	1.98316
2.0387	-8.05335
-6.09339	-8.41334
-8.81796	-7.09037
-4.31752	2.41413
-0.750378	1.54183
1.58637	-0.218335
-2.1555	-1.28542
-0.87591	-13.6577
-15.1065	-23.0644
-25.1051	-9.49712
-12.3175	-18.1052
-16.5796	-8.38241
-8.96684	-9.55976
-7.63809	3.64435
6.46167	-21.135
-23.3555	-9.47709
-8.94064	-1.39466
-3.30454	-5.92659
-3.54808	-4.13162
-3.16635	-2.73552
3.93	-6.93247
-6.61671	1.76681
